verweildauer_min,anzahl_produktseiten,einkaufswert_pot,vertrauen_score,impulsivitaet_score,technikaffinitaet,war_angemeldet,geschlecht,bildungsniveau,hat_kauf_getaetigt
9.449972506494742,7,95.79821318390731,3.0,8.794710056475878,7,0,weiblich,hoch,False
16.460301671632614,10,108.34232181258295,3.0,7.979281034711317,4,0,weiblich,mittel,False
6.254141366983791,11,85.08125940764201,8.0,8.70893464238107,7,0,männlich,mittel,True
16.57754145470052,3,93.20218235863692,2.0,5.110607765956581,4,0,männlich,mittel,False
11.052481494607518,5,96.75167430818246,4.0,1.2505390421397262,9,1,weiblich,mittel,False
9.197903090123262,5,116.41713732378162,8.0,6.994589738189346,4,0,weiblich,hoch,False
22.50450248967141,6,136.47799270154746,1.0,3.2670459175828284,1,1,weiblich,hoch,False
4.721802551007018,4,39.623434457027564,3.0,4.775903756849814,6,0,weiblich,mittel,False
8.23157120216497,4,188.1119409560746,4.0,5.375744345607286,5,0,männlich,hoch,False
3.8378438041799985,7,80.53075843695203,6.0,5.504053442512996,4,0,männlich,mittel,False
14.762309852680847,8,80.54384264812843,2.0,6.787547210532454,3,0,männlich,niedrig,False
18.445944668258395,9,58.483626306186004,7.0,3.6532031436653742,4,1,männlich,niedrig,False
18.349613907023194,11,58.63671916196816,3.0,6.753057017457113,1,0,weiblich,mittel,False
16.11974376573002,8,99.65483614917504,8.0,5.119456030700104,5,0,weiblich,hoch,False
9.011897661020171,6,100.48626690789202,2.0,10.0,2,0,männlich,hoch,False
8.173795112550767,3,97.60894684944255,9.0,2.3196619548696122,7,0,männlich,mittel,False
1.6441511375296756,5,56.80657347417964,4.0,5.754984553805198,9,0,divers,mittel,False
20.179367675908964,7,0.0,8.0,6.729700817980447,6,0,männlich,hoch,False
12.34489039074234,7,3.1786560363472773,4.0,4.6775884287839,6,1,männlich,hoch,False
7.540215475652585,7,75.53151406510756,6.0,4.352372383919482,10,1,weiblich,mittel,True
16.64028444493484,10,88.43525350081033,8.0,8.149100515791215,10,1,männlich,mittel,True
5.136177416199995,4,58.21216887212995,5.0,7.181929840532973,3,1,divers,hoch,True
12.033110171113371,9,47.28391080291086,6.0,3.9024339025654733,8,0,weiblich,niedrig,False
9.136854328545827,14,86.86772836448019,2.0,2.5341563184689435,3,0,männlich,hoch,False
13.193385699401505,10,70.69474848196487,4.0,6.67686970449339,4,1,männlich,niedrig,False
9.682132304069393,11,55.9402928700128,5.0,6.1455533689707575,3,0,männlich,hoch,False
2.745360544443879,1,10.37976590186075,1.0,6.6418716419154205,2,1,männlich,niedrig,False
10.37788186335019,7,41.24261609637956,7.0,5.237592892253884,1,1,männlich,hoch,False
15.244320709376812,8,112.30369800532785,6.0,7.217546060564299,1,1,weiblich,niedrig,False
9.853917970730073,6,36.49468767201407,4.0,8.700743228154288,1,0,männlich,hoch,True
13.87557560794543,9,101.54617898645161,4.0,8.560910894776322,10,1,männlich,niedrig,False
4.772352571629734,9,130.45616393505378,3.0,3.8621650170963395,5,0,weiblich,niedrig,False
9.868696033650739,7,43.35751127465059,1.0,10.0,10,0,männlich,hoch,False
6.877447724557113,2,57.21384643791917,6.0,6.816358608983577,1,1,männlich,hoch,True
13.734904200523548,6,114.49399887735368,5.0,2.64700236478025,5,0,weiblich,hoch,True
10.157457811309978,13,124.31327001226609,6.0,6.374645475313612,4,0,männlich,mittel,False
13.450368381683063,4,49.20821468684397,10.0,5.959015794937185,2,0,männlich,niedrig,False
15.43855213078933,10,10.14688624562649,1.0,5.266824767133334,3,0,männlich,niedrig,False
13.458092875606942,10,125.19505646349344,2.0,5.093279923012646,8,1,weiblich,hoch,False
11.36559217146822,10,98.35430307129226,7.0,6.904412198191476,3,1,weiblich,mittel,False
5.008938707442974,14,91.02518903491485,9.0,6.912247554478073,3,1,männlich,hoch,False
9.986069446665494,5,111.62368589153539,6.0,4.326648945788186,2,1,weiblich,mittel,False
7.334547989920834,10,27.59565592264095,6.0,4.428310935386997,5,0,weiblich,mittel,False
8.279680216478868,5,90.64796142316933,5.0,4.349994668362967,2,1,männlich,hoch,False
8.127329246248745,4,63.589338978053874,5.0,5.15043505191743,10,0,weiblich,mittel,False
5.100372126088778,6,99.11023278707297,6.0,7.27289179505892,10,0,männlich,hoch,False
1.0,10,106.96153473090254,2.0,7.905086937249776,7,1,männlich,hoch,False
6.659284758361165,7,114.06213238781811,10.0,5.071421600550332,10,0,weiblich,mittel,False
10.966897259620795,3,98.94243902942219,6.0,7.6978573790258205,8,0,weiblich,mittel,False
3.2591147728625494,2,85.02733059302376,4.0,6.383387809127783,6,0,weiblich,hoch,False
10.078411182358122,6,86.3665028278947,3.0,5.766088907334972,9,0,weiblich,hoch,False
19.501342121554824,0,89.67057140087073,7.0,9.235063176125424,5,1,männlich,mittel,True
15.115282776261196,7,50.02776594774565,5.0,6.158230455996154,6,1,männlich,hoch,True
18.217707545602646,6,60.18014341585449,10.0,5.229214010052108,4,0,weiblich,hoch,False
11.95563938466363,6,91.09346570993715,3.0,7.171401897371616,9,1,männlich,hoch,False
15.83754911493223,7,101.01919943101719,8.0,3.038294479924587,2,1,weiblich,mittel,False
6.380176347661063,5,48.9602854873591,5.0,5.061303127183023,1,0,divers,mittel,False
6.7782986648900785,14,31.934720719010016,3.0,6.023531519025511,6,1,männlich,mittel,False
1.0,6,7.988036507549225,9.0,6.938742734941233,6,0,divers,niedrig,False
15.930727370211494,9,24.54658826961633,2.0,5.982124656396234,6,1,weiblich,hoch,False
17.70161989909943,10,53.41770547087063,3.0,2.921895207865027,6,1,weiblich,mittel,False
7.23411377326365,5,57.13539071938082,3.0,3.730092301008663,4,0,männlich,mittel,False
8.730241468013825,5,63.68652888770256,1.0,4.637986320477775,9,1,weiblich,hoch,False
6.230689431545192,6,26.79926352257519,7.0,5.9831479180384,7,0,weiblich,niedrig,False
11.913267757387459,8,2.4983056971627917,6.0,2.906151090676419,8,1,männlich,niedrig,False
15.624662726516204,11,80.06253527272807,6.0,8.318186982378672,8,1,männlich,mittel,False
1.286140130594795,12,80.07873651263533,6.0,6.12581608879802,10,0,männlich,mittel,False
12.047192653211262,7,99.85342966877656,7.0,6.071446945804433,4,0,divers,mittel,False
8.616641141404273,4,107.60152070993875,6.0,5.153674723490259,6,1,männlich,hoch,False
10.566971959833447,6,90.69432286912509,9.0,2.613354598917694,7,1,männlich,mittel,False
12.294970008371454,6,79.58670542113995,5.0,,6,1,weiblich,niedrig,False
9.058987806135894,7,110.04024246141317,1.0,6.996468047216982,6,1,weiblich,niedrig,False
9.482065732971098,7,131.96235966904453,1.0,5.193468748051679,7,0,weiblich,mittel,True
8.930624162226806,9,47.9329508724672,1.0,7.638316271763628,9,1,weiblich,mittel,True
14.851581008941407,6,105.81042685824997,2.0,5.375350049909547,8,1,weiblich,mittel,False
12.093799800637482,10,50.03293251477466,4.0,6.8920522346629784,3,0,männlich,mittel,False
11.102917688686803,11,83.76137645120018,6.0,5.2785455627524565,3,1,divers,mittel,False
3.645241394538586,7,117.78158801944664,7.0,6.258694437622103,2,1,männlich,mittel,False
8.10710128393423,4,64.05329069593108,5.0,7.23625147608289,6,0,weiblich,mittel,False
14.49334580169587,8,36.916925468232606,7.0,3.3391710092910274,7,1,männlich,mittel,False
10.188482865619614,9,56.631520439478486,2.0,6.7946339343804265,9,0,männlich,mittel,False
13.297657347945691,10,36.87807143829992,6.0,7.608620598404203,6,1,weiblich,mittel,False
18.832559001638167,6,32.031488294153846,3.0,9.880775525548898,9,1,weiblich,hoch,False
15.193030346044083,6,123.26293592121615,9.0,5.642303623711262,2,1,männlich,niedrig,False
10.465791688498712,6,96.29483339568299,10.0,1.3015874896406299,4,0,männlich,hoch,False
7.445054149021365,7,46.217851405483074,10.0,1.9383266027978516,1,1,weiblich,mittel,False
1.0,10,35.624337581920436,4.0,3.725687399618903,6,0,divers,niedrig,False
9.158075387635737,6,38.38373035392608,5.0,8.064844198904098,3,1,männlich,hoch,False
8.369937520915755,7,46.21092955842268,5.0,9.893506240271982,10,1,männlich,mittel,False
11.951830971976879,6,121.10632848380439,2.0,4.68709356245647,6,0,weiblich,mittel,False
9.230473865126562,7,70.5964010529015,4.0,5.6065034805399465,1,0,männlich,mittel,False
8.398074702816029,10,160.26457517598442,7.0,1.0,8,1,männlich,mittel,False
1.1030053474638972,7,73.41043167877972,2.0,6.802735413638823,6,0,weiblich,mittel,False
5.300160854249667,6,51.97420726903562,5.0,5.768829167675388,7,0,weiblich,hoch,False
12.383255204002786,4,112.11076892584197,5.0,4.999938229647787,9,1,männlich,hoch,False
18.57953815566347,5,8.194304578276416,5.0,3.572862299961561,4,1,weiblich,mittel,False
9.512373081271884,9,82.537934185054,7.0,4.795190518625117,4,0,weiblich,hoch,False
11.639055367870617,9,26.513033305092122,10.0,2.8095301133240675,10,1,weiblich,hoch,False
14.762390784764026,10,0.0,7.0,3.7784815303054535,4,0,weiblich,mittel,False
5.945530318998752,7,70.29409143486943,8.0,2.95875075838482,2,1,divers,niedrig,False
11.834070216427211,1,108.3910500537342,1.0,3.4661251393396357,3,1,weiblich,hoch,False
6.2975494683392075,6,83.5570386808,3.0,3.1897092783230714,6,0,männlich,mittel,True
14.324122192455057,7,78.74941491813944,1.0,6.654132287720186,2,0,männlich,niedrig,False
10.757015239758664,6,0.0,7.0,3.200344033965461,9,0,weiblich,mittel,False
11.492259069907199,11,68.80145539816029,5.0,5.395392997924567,10,1,männlich,hoch,False
6.087007012907055,9,69.19245362156344,2.0,3.3160891974085493,3,0,weiblich,mittel,False
13.535161798053924,4,99.85047137004725,10.0,3.394522504727238,10,0,männlich,niedrig,False
20.423564606155082,7,32.67474014453323,2.0,3.3157734291715535,3,0,weiblich,mittel,False
4.96044152285897,10,108.18622909598926,7.0,7.455227191160811,6,0,männlich,mittel,False
8.30120496176238,10,54.62489285566983,5.0,5.1349118787008905,2,1,männlich,mittel,False
11.158037370840459,3,63.0280084618235,4.0,4.005658450418762,4,1,männlich,mittel,False
13.932031059979082,0,96.11757918821714,8.0,3.4917677144784443,1,0,männlich,mittel,False
7.202268573552655,6,27.422974211761648,3.0,2.8113335620649402,4,0,weiblich,mittel,False
1.0,6,107.96825535994316,3.0,4.063280048247563,5,0,männlich,hoch,False
16.795947470820124,10,20.814340105746318,8.0,2.6268682150890883,5,0,weiblich,niedrig,False
13.802530597920713,11,101.20701970661239,2.0,4.630756503005605,10,0,männlich,niedrig,True
1.2852623475666753,1,65.58115685558161,3.0,4.084360104706031,2,1,weiblich,hoch,False
6.9621560411022205,9,68.84920837649867,4.0,3.9415513963264956,9,1,männlich,niedrig,False
17.84091214763663,10,0.0,10.0,7.976452849034049,7,0,weiblich,mittel,True
17.23898209228933,2,51.36966479030065,3.0,5.0119468536979035,4,0,männlich,mittel,False
14.693200113394724,9,66.591114694683,8.0,5.135832137307667,5,0,weiblich,mittel,False
9.119437830200686,12,136.9449706262284,6.0,8.063960922922313,1,1,weiblich,mittel,False
10.41493709406255,7,73.56321137348144,3.0,2.7825193259274403,10,1,männlich,hoch,True
9.345370974369368,10,48.88127111996822,7.0,4.525925967496843,5,1,weiblich,mittel,False
15.641198916344187,7,108.34632822152759,4.0,2.401534913059712,6,1,männlich,niedrig,False
5.620787967524449,10,54.793446898724355,3.0,5.640547673189324,5,1,weiblich,mittel,False
5.971001725578977,5,116.28849913617464,2.0,6.714287715650929,6,1,männlich,hoch,False
15.051372934180078,4,85.45397558226115,8.0,1.0,7,0,männlich,mittel,False
9.778192722442192,8,39.017733148392,8.0,7.219982710544845,6,1,weiblich,niedrig,False
16.89233677726904,3,112.5146215603986,2.0,6.122076957720891,10,0,männlich,mittel,True
6.642438965097272,7,99.0414486640912,9.0,5.572969929753484,2,1,weiblich,mittel,True
9.726108198305875,10,110.82829693440907,7.0,3.0163073803852107,2,1,weiblich,niedrig,False
5.387935075780233,7,67.7153507662248,6.0,7.043887063966059,9,1,divers,mittel,False
10.036813407117835,9,99.0452454398127,3.0,8.865784073667363,6,1,divers,hoch,False
2.6072653150060052,8,151.81953561851392,3.0,4.685022410103364,10,0,weiblich,mittel,False
7.561832895225185,6,81.85604429167499,4.0,,4,0,weiblich,niedrig,False
2.8187306753594115,6,59.054296395385656,9.0,5.5454930500457165,10,0,männlich,mittel,False
13.46961616595629,4,136.7583845933874,8.0,4.7010858412227865,5,0,männlich,niedrig,False
13.582946698798258,11,101.68435967716812,2.0,5.143671398424135,5,1,weiblich,niedrig,False
1.3486863475782744,6,56.980525974178036,5.0,,8,0,männlich,niedrig,False
16.669428727502865,3,144.4050640101881,10.0,5.367375419546804,5,1,männlich,mittel,False
22.48707563209927,6,26.8633204281236,6.0,6.080098319799113,2,1,männlich,niedrig,False
10.230031933681705,10,96.1665874922015,5.0,9.566371833421746,2,0,männlich,niedrig,False
6.794428698876776,7,120.85954643356958,1.0,8.42861379573876,5,1,weiblich,mittel,False
24.121652955015232,4,117.8697989096192,9.0,3.4066376769138773,4,1,männlich,mittel,False
3.405157508487447,4,39.00123556105062,10.0,8.988630499726133,2,0,weiblich,mittel,False
10.100532334345491,7,25.377585524324246,6.0,8.253796526026361,6,1,männlich,mittel,False
10.898111363159618,8,84.18025333540191,5.0,8.488774004441593,8,1,männlich,hoch,False
16.725738102262074,2,103.18993118959575,6.0,4.2490070805358835,2,0,männlich,mittel,False
11.798694875633942,6,31.881630725535842,3.0,5.923108881843258,10,1,weiblich,hoch,False
7.5068305210577435,5,87.07131279956384,9.0,4.716756252835221,7,1,weiblich,mittel,False
5.244078148060219,5,16.700541832746538,4.0,5.74206206045452,4,0,männlich,hoch,False
8.290890898769323,8,117.43377246792548,6.0,9.003554776678017,5,1,männlich,mittel,False
4.965363195274279,8,52.148697243239255,6.0,5.780116428310384,2,0,weiblich,hoch,False
10.239126598923415,8,68.43892690760501,2.0,2.06015205499148,10,0,weiblich,mittel,False
7.179019100697568,4,109.57268374777021,9.0,4.753780869029716,9,0,männlich,mittel,False
2.5298110335512467,4,105.84813561123693,2.0,4.19093716196145,3,1,weiblich,niedrig,False
16.27572894187452,7,93.95784707569331,10.0,9.079635157915016,10,0,männlich,hoch,True
7.511637382854802,6,116.17928966822313,5.0,3.8737714815140114,1,0,männlich,niedrig,False
3.6593159751234374,1,91.361863969085,2.0,4.685630444605246,4,0,weiblich,mittel,False
9.158704327562292,6,132.9013112715125,9.0,4.754829295418198,1,1,weiblich,hoch,True
10.341857829838293,9,6.568636016134221,2.0,8.699213034997545,6,1,weiblich,niedrig,False
1.2676663721048325,11,72.61733044144263,8.0,7.420757959489915,4,0,männlich,hoch,False
11.658238335628814,10,70.91736661723044,1.0,6.635954490404532,4,0,weiblich,hoch,False
4.764212156548677,5,66.24117094261881,3.0,5.965789667885474,9,1,weiblich,mittel,False
18.555144045953938,6,94.89715188258214,7.0,5.930162112592542,9,0,weiblich,mittel,False
12.619802560383674,7,83.55984007444664,6.0,5.652296638152896,7,0,weiblich,mittel,False
8.000500049453418,7,107.99280657931435,2.0,9.61059531499319,4,1,weiblich,mittel,False
6.274161148413247,7,27.645076399764896,9.0,2.9658663487726855,9,1,weiblich,mittel,False
9.47516146218188,6,166.6884656146685,2.0,1.0,5,0,weiblich,hoch,False
13.063953707916449,4,59.36111557883832,6.0,6.386041999282671,10,1,divers,hoch,False
9.872529357074002,13,86.47025451904955,1.0,8.305452076982942,4,0,männlich,mittel,False
8.914205964315716,7,66.75033705724678,3.0,5.871106476563852,5,0,männlich,hoch,False
10.291851454089478,10,78.24266604203231,5.0,1.5398312885019814,9,0,männlich,hoch,False
6.9807053438152264,5,53.60357994500029,7.0,6.991636787298248,1,0,weiblich,mittel,False
8.283970365784812,8,83.23212055143074,3.0,3.3702301989361194,7,1,weiblich,mittel,False
1.0,5,98.2038695005787,9.0,2.932746173266874,9,1,weiblich,mittel,False
14.868631154261838,5,0.0,4.0,3.5444521285282296,1,0,männlich,niedrig,False
11.493988901608809,12,61.8580883043488,9.0,2.282689903796944,3,0,weiblich,hoch,False
6.13272077983285,9,60.3368194517229,3.0,5.9066757145240425,7,1,männlich,mittel,False
19.493674906776192,8,167.84274042752793,3.0,4.2043228891701645,4,0,weiblich,mittel,False
10.435082401961933,8,109.40284720402894,4.0,2.8390114465086054,9,0,männlich,hoch,False
4.819282140124016,5,135.00238476207846,2.0,10.0,10,1,divers,niedrig,False
14.283687107352293,9,97.32463469364764,5.0,4.437233844023272,8,1,weiblich,niedrig,False
11.990241082546312,4,78.2943080865225,9.0,5.603440273782783,10,0,weiblich,mittel,False
11.972899927421096,8,89.56629374301637,8.0,8.60805994064076,4,0,männlich,niedrig,True
7.8712219767420475,7,119.91897573445442,8.0,6.854985777448734,3,0,weiblich,hoch,False
12.252478618890173,3,145.00473165780517,8.0,9.316911562316587,5,0,männlich,mittel,False
8.691208548894528,6,87.08204700288067,8.0,4.107773303411874,7,0,männlich,mittel,False
12.77970725822921,7,50.08274398688532,6.0,7.594856593458829,6,0,weiblich,hoch,False
1.0,6,111.98297319872015,7.0,6.4810766517779825,7,1,männlich,mittel,False
7.830632685104055,6,40.87304421761714,10.0,7.490074470235056,5,0,männlich,mittel,False
18.610775489040975,10,90.61592017378246,5.0,7.188746369910187,2,1,männlich,niedrig,False
6.164662722998497,6,102.25254871733968,6.0,3.956072064015145,5,0,weiblich,niedrig,False
6.980808512534066,7,70.6769598316904,3.0,10.0,7,0,männlich,mittel,False
7.760193307750125,8,38.80718460294632,5.0,1.0,1,0,weiblich,hoch,False
3.925969320556783,10,56.8179529532418,10.0,3.7715277076385574,5,1,männlich,mittel,False
1.0,8,62.343171146688825,3.0,6.862260995208375,4,1,männlich,mittel,False
8.847068007381935,2,32.856299411184665,5.0,6.0812954223184885,7,0,männlich,hoch,False
10.679297120408284,9,59.55615377181846,10.0,5.767824253370852,6,0,männlich,mittel,False
9.73747465730674,6,16.921436531984725,1.0,6.931122082264344,7,0,männlich,mittel,False
9.275607190260565,9,98.64511767821085,1.0,3.814448962605378,4,0,männlich,niedrig,False
10.215204354251938,6,88.33362880106824,10.0,7.179827886647835,5,1,männlich,hoch,False
15.11420735775382,6,85.62793348388828,6.0,5.241615032441748,8,1,männlich,niedrig,True
9.047769070353915,5,59.564095245265136,8.0,8.301918555458201,3,0,männlich,mittel,False
7.129587114563652,6,64.91803918063043,4.0,4.890757350148005,4,1,divers,mittel,False
8.594372575559568,5,41.84218383185721,7.0,6.4356120572321736,10,0,weiblich,mittel,False
12.89673379878388,12,95.20682893882717,5.0,6.774929420983624,6,1,männlich,mittel,False
17.060134392716247,8,20.68639843394471,2.0,7.310359301133911,7,1,männlich,mittel,False
6.859281304154108,7,78.35056931980523,5.0,5.57474490861748,10,0,männlich,hoch,False
10.494668935144418,10,49.65210132890033,2.0,4.926963379755005,9,0,männlich,hoch,False
11.691787209679799,1,145.2924152946237,9.0,3.9499808368683547,5,0,weiblich,hoch,False
5.037109966355885,11,96.07130319922706,1.0,6.47233047520903,3,0,männlich,niedrig,False
10.10208583606459,5,74.98218307150097,3.0,1.7053659738120683,5,0,männlich,hoch,False
2.6716307132895247,6,30.759071972774485,1.0,6.117821022820978,2,1,weiblich,mittel,False
1.154748481303006,9,20.459234892972304,5.0,6.266589066293976,8,0,weiblich,hoch,False
11.833732039461285,10,94.83201041428875,4.0,9.248032888835677,4,0,weiblich,mittel,False
8.080626293346086,6,146.95181281100213,6.0,4.178686306187544,9,0,männlich,mittel,True
11.011402038106095,11,91.35813570576178,5.0,5.8754364152080285,3,1,weiblich,hoch,False
9.910525114958249,6,82.01162088570196,7.0,5.818125603943942,7,0,weiblich,mittel,False
5.117999756681013,12,82.589870432631,7.0,3.2878968674769786,3,1,männlich,hoch,True
9.773728490178318,2,79.12074533425724,10.0,5.488985459904927,4,1,männlich,mittel,False
3.834493474925724,10,83.13352271267489,5.0,2.816888123221943,2,1,weiblich,hoch,False
16.954861790007,5,47.59363705063828,10.0,7.425929271666142,6,0,männlich,mittel,False
3.220148275700181,4,,1.0,6.681460342423893,5,0,weiblich,mittel,True
9.021073645157093,7,79.36932939077563,9.0,6.363138924772662,10,1,männlich,mittel,False
4.788642059763758,2,134.73670857225366,2.0,4.226078366287775,10,1,weiblich,hoch,False
12.852105866803978,8,106.08122533499028,7.0,8.33752943499877,4,1,männlich,hoch,False
8.342843143592486,5,25.663080229110506,3.0,3.3303969774207123,4,0,weiblich,hoch,False
7.406666401893949,7,64.79242952353536,10.0,5.600039111883566,1,0,weiblich,hoch,True
14.266007725257772,8,104.15986048876145,6.0,3.161615461702171,3,0,weiblich,mittel,False
10.14715295838776,3,135.67477156620498,5.0,5.133582547748574,5,1,weiblich,niedrig,False
12.583222229679837,3,146.65149814736756,6.0,8.04211031931007,2,0,weiblich,mittel,False
5.093370317412676,7,66.57134961375277,10.0,6.444815753262732,7,0,weiblich,mittel,False
2.9759152803624653,8,107.96923824768993,5.0,3.6579521347823847,3,0,männlich,mittel,False
10.536039810200668,4,84.9708677136745,9.0,4.455854174716737,8,1,männlich,hoch,False
8.405768222526344,4,70.2108893330045,8.0,4.7410449263019885,2,0,männlich,mittel,False
13.132173362269722,7,77.4938673101657,1.0,3.8314005623899274,8,1,männlich,hoch,False
9.600457736687252,11,77.98501110264918,9.0,6.045177613544992,5,0,männlich,niedrig,False
11.025376696173149,8,122.00655012017876,2.0,9.867642456896633,9,0,männlich,mittel,False
1.883087350293783,4,18.821216999077336,5.0,4.381140822721809,9,0,männlich,mittel,False
19.442184698071284,9,93.72584656108768,6.0,9.359632614704811,6,1,weiblich,mittel,False
9.17879007483984,6,136.5767184013088,10.0,5.492767749376346,3,0,weiblich,hoch,False
13.487934851695995,4,132.2715009990363,1.0,6.144337967967339,1,1,weiblich,mittel,False
5.819541648901867,9,97.7589377683915,7.0,6.021727505341124,1,1,männlich,hoch,False
11.540049511086705,4,44.71798362565822,8.0,2.1072948044539905,5,0,weiblich,mittel,False
3.4857761823762736,4,106.07113185936235,1.0,6.409385062110083,10,1,weiblich,mittel,False
12.260339191298355,6,127.99760447842544,10.0,1.0,2,1,männlich,hoch,False
8.220129578070836,6,54.394384801520445,4.0,5.918444342313401,10,0,weiblich,niedrig,False
10.145952519677838,7,89.30443102190004,2.0,5.825574887893177,9,0,weiblich,mittel,False
13.489870150650487,4,66.78920304686781,5.0,2.4301701904767308,3,1,weiblich,hoch,False
3.8372984438985993,7,50.44051225607819,2.0,5.629541821766025,4,0,männlich,niedrig,False
6.577541346936015,12,62.39320180627264,9.0,4.914235612325432,10,0,männlich,mittel,False
12.286621405433827,6,80.14122316090211,9.0,5.192625625591098,10,1,männlich,hoch,False
20.491107372733737,7,38.270558651383794,10.0,5.212857301155606,2,0,weiblich,hoch,False
9.309588326692591,6,31.715597387813652,5.0,4.321883851074096,2,0,männlich,mittel,False
12.955680589619663,11,39.41575802505498,5.0,5.65139914548805,3,1,weiblich,hoch,False
9.4651426507076,7,88.11602996915893,4.0,7.231326211142874,6,0,weiblich,mittel,False
19.711227973781497,6,16.367483492971914,1.0,5.022093430464413,7,0,weiblich,mittel,False
1.2638916651737215,8,0.0,10.0,5.399496322383112,5,0,weiblich,hoch,False
10.47310522334679,8,129.90015294616748,3.0,6.7983200817387015,8,0,männlich,mittel,False
1.8722798321896956,4,34.471142449107475,4.0,10.0,1,1,männlich,niedrig,False
1.0,7,67.2396351105385,7.0,5.114389206230325,2,1,weiblich,hoch,False
11.487310265589082,6,111.8915582636439,7.0,2.095452940820164,5,1,divers,mittel,False
10.697488980737294,3,17.469622786007832,7.0,3.7066249289670563,1,1,männlich,mittel,False
8.575815311288993,5,17.422329778018984,7.0,6.704887326667354,10,1,weiblich,hoch,False
9.469029549801235,6,49.69667468530524,4.0,8.525248546085603,7,1,männlich,hoch,True
25.49149717035629,11,113.45218696101159,9.0,3.6085893819965147,3,1,männlich,hoch,False
8.709124309842828,10,74.13413972035177,4.0,5.413160354504906,6,0,weiblich,hoch,False
12.550621806250374,7,74.67695513731077,6.0,5.5385721791974385,10,0,männlich,mittel,False
6.753175901930595,5,63.18307792302214,1.0,3.9623578170718456,7,0,weiblich,mittel,False
11.476162875203016,9,97.48539041901145,1.0,8.570466681078448,5,0,weiblich,niedrig,False
8.808831624721913,8,132.2738599270383,6.0,7.828151244416496,7,1,weiblich,niedrig,False
7.94740758635135,9,194.360980253083,1.0,6.1883066791401635,3,1,männlich,mittel,False
19.094492661001624,6,69.07657471354179,1.0,4.660191063634441,8,0,weiblich,hoch,False
15.885924815921694,6,136.03791460590764,6.0,7.412454347658399,7,0,männlich,mittel,True
10.683733236996153,7,114.97059225531275,8.0,6.527871990269384,4,1,weiblich,mittel,False
1.0,6,85.67977420349743,9.0,4.6259171041494875,7,1,weiblich,niedrig,False
8.194953883737151,6,0.0,6.0,7.442936503496533,10,0,männlich,mittel,False
23.515137822025416,6,59.88451345893301,1.0,6.238465695339717,5,0,divers,hoch,False
8.846691666801458,4,61.46946963108188,7.0,2.1786159172119017,10,0,männlich,niedrig,False
15.516087860268291,10,89.35203304088968,2.0,3.515547425839566,5,1,weiblich,mittel,False
17.209712009763003,13,67.101328976283,7.0,2.841220796766929,3,1,weiblich,niedrig,False
11.094819579279875,5,52.47204299663214,10.0,7.562401016765572,7,0,männlich,mittel,False
5.7908918406592385,1,156.20039779374002,10.0,4.095702921009098,4,0,weiblich,hoch,False
1.0,5,127.32708750322867,4.0,6.754343834963758,7,0,männlich,niedrig,False
13.420816043044773,8,0.0,1.0,9.84374562252901,7,1,männlich,niedrig,False
5.926219985882259,6,63.75650473925915,9.0,7.088269381321341,10,1,männlich,niedrig,False
10.880752259438461,7,100.23691410824604,1.0,4.662061779035824,4,1,männlich,mittel,False
3.750898302053179,9,128.23626860047622,7.0,,2,1,weiblich,niedrig,False
8.67381229764899,10,58.20092967609887,6.0,4.887305062648829,6,1,männlich,mittel,False
10.168595274505266,11,66.38518278978023,,3.4444766229191597,6,0,männlich,hoch,False
11.342967905221489,5,78.7913788186648,10.0,3.211035967913812,5,0,weiblich,niedrig,False
4.425889063237928,7,101.47389880690375,1.0,3.8900706359571675,1,0,weiblich,hoch,False
15.984554743806761,8,13.578524538726214,1.0,6.564419601397725,2,0,weiblich,niedrig,False
7.0155260763401435,10,0.0,6.0,4.458283929180409,7,1,männlich,niedrig,False
1.6276526977337742,14,125.18201282490045,8.0,5.049432224945623,3,1,männlich,mittel,False
9.454882900182682,12,35.39700964813226,3.0,6.438373023773042,7,0,weiblich,mittel,False
10.171876545132301,9,159.90638207878305,10.0,6.954474869670735,2,0,weiblich,niedrig,False
10.802947165858798,7,40.45709588453361,2.0,1.6413789552062448,9,0,weiblich,hoch,True
16.810662018425397,9,67.6016899860433,4.0,2.053334543090183,9,1,weiblich,mittel,True
8.817755816320703,8,89.743990976437,8.0,4.727936074979715,5,0,männlich,hoch,False
9.401901878156144,9,0.0,9.0,3.270369020909965,5,0,weiblich,mittel,True
4.484078093834532,3,189.57565062879388,6.0,7.209071657075359,8,1,männlich,mittel,False
14.102767514439485,4,59.20012625471998,7.0,4.572302368583028,9,1,weiblich,mittel,True
10.921545320390518,2,41.45952601683358,1.0,9.09522456613442,8,0,weiblich,niedrig,False
7.899861363529187,4,28.34530002019038,5.0,4.524165240145158,10,0,weiblich,hoch,False
1.0,4,89.47013921760794,6.0,6.1172454034171215,6,0,weiblich,mittel,False
17.222060975275436,5,86.63417460229871,10.0,4.165879574800394,2,1,weiblich,hoch,False
3.8616001777197138,2,29.694808545342653,6.0,6.475194006616219,10,0,männlich,mittel,False
7.0436099531514715,9,20.122334958534303,6.0,6.519201429441333,10,0,weiblich,mittel,False
11.791722555380016,6,117.21025092000815,7.0,7.275500456248126,2,1,männlich,mittel,False
4.017210356916568,10,48.77170306402185,4.0,5.231438458073277,2,0,männlich,mittel,True
